tieu_de,dia_chi,mo_ta,loai_hinh,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,quan,gia_ban_num,dien_tich_num,dien_tich_dat_num,dien_tich_su_dung_num,chieu_ngang_num,chieu_dai_num,gia_m2_num,log_gia_ban,so_phong_ve_sinh_missing,tong_so_tang_missing,chieu_ngang_num_missing,chieu_dai_num_missing,kw_mat_tien,kw_hem_xe_hoi,kw_so_hong,kw_gan_cho,kw_gan_truong,kw_thuong_mai,kw_nha_pho,is_outlier_any_6cols,outlier_count_6cols
"Quận Gò Vấp , đường Phạm Văn Chiêu, p9 , 40m2 , 1 lửng ,3 lầu, 4 PN","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","🏠 NHÀ BÁN PHẠM VĂN CHIÊU – P.9, GÒ VẤP

📐 Diện tích: 5 x 8m

🏗️ Kết cấu: 1 trệt – 1 lửng – 3 lầu, nhà đúc kiên cố

🛏️ 4 phòng ngủ, 🚿 4 WC

🚗 Đường xe hơi vào tận nhà

🧭 Hướng: Tây Nam

🏡 Nhà đẹp, vào ở ngay, khu dân cư an ninh, tiện ích đầy đủ
Quý A/C có nhu cầu về nhà ở xin vui lòng liên hệ để xem nhà nhé",Nhà phố liền kề,Đã có sổ,4.0,4,33,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,6.6,40.0,40.0,40.0,5.0,8.0,165.0,2.028148247292285,0,0,0,0,0,0,0,0,0,0,0,True,1
Nhà hẻm nhựa đường Thống Nhất p11 dt 54m2 cn đúc 1 lầu,"Đường Phan Huy Ích, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","Nhà hẻm nhựa 4m đường Thống Nhất p11
Dt công nhận 54m2 đúc 1 lầu
Giá 4.6 tỷ bớt ít
Không qua trung gian xin cám ơn","Nhà ngõ, hẻm",Đã có sổ,3.0,3,3,Không rõ,Hẻm xe hơi,Go Vap,4.6,54.0,54.0,54.0,10.0,5.4,85.19,1.7227665977411035,1,1,0,0,0,0,0,0,0,0,0,True,1
18.5 Tỷ - Góc 2 Mặt Tiền / Đường 59 - 10❌18/CN 162m2 - 3 Lầu / 35trieu,"Gò vấp, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","- Góc 2 Mặt Tiền / Đường 59 [ P.14/Gò Vấp ] - 18.5 Tỷ 
- Ngang : 10m ; Dài : 18m 
- Công Nhận : 162 m2
- Hợp Đồng Thuê : 35 Triệu / tháng 
- Kết Cấu : 3 Lầu 
- Giá bán : 18.5 Tỷ
- Liên hệ xem nhà Vinh Land","Nhà mặt phố, mặt tiền",Đã có sổ,5.0,6,3,Hoàn thiện cơ bản,Không rõ,Go Vap,18.5,162.0,162.0,162.0,10.0,18.0,114.2,2.970414465569701,0,0,0,0,1,0,0,0,0,0,0,True,2
"PHẠM HUY THÔNG,6 x 20,HXH - SÁT MT- DT40tr/T-13ty8","Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Nhơn, TP Hồ Chí Minh mới)","GIÁP DƯƠNG QUANG HÀM - PHẠM HUY THÔNG - NGANG 6 x 20 - HXH - CÁCH 1 CĂN RA MẶT T.I.Ề.N - SÁT SÂN BAY - NHÀ KẾT CẤU CỨNG CÁP - DÒNG TIỀN 40tr/T -13ty8

-Kết cấu: 1 trệt, 2 lầu sân thượng sau đúc BTCT chắc chắn, gồm 8 phòng rộng đang cho thuê (có thể làm thêm 2 phòng), có ban công thoáng mát. 
- Thiết kế hiện đại, cao cấp, nội thất đầy đủ, sảnh phòng khách rộng rãi (hiện làm chổ để xe của khách thuê).
- Khoá cửa vân tay (chống nước)mở cửa từ xa ,có báo tin nhắn qua điện thoạihệ thống báo cháy ,khi có sự cố báo cháy qua điện thoại ,có tem kiểm định pcccCửa ngăn khói nhà xe Quả cầu chữa cháy tự động có tem kiểm địnhCamera an ninh.
- Hẻm 5m xe hơi đổ cửa, sát mặt tiền đường, gần Dương Quảng Hàm, Phạm Văn Đồng, kế bên sân bay. 
- Tiện ích xung quanh không thiếu gì, thuận tiện di chuyển nhiều hướng,…
- Vị trí đẹp, khu an ninh, cao cấp, dân trí cao.","Nhà ngõ, hẻm",Đã có sổ,4.0,7,4,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,13.8,120.0,120.0,150.0,6.0,20.0,115.0,2.694627180770069,0,0,0,0,1,1,0,0,0,0,0,True,1
ĐS 7 HXH THÔNG THÍCH QUẢNG ĐỨC- PHẠM VĂN ĐỒNG - GIÁP PHÚ NHUẬN - NGANG,"Đường số 7, Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Hạnh Thông, TP Hồ Chí Minh mới)","ĐS 7 HXH THÔNG THÍCH QUẢNG ĐỨC- PHẠM VĂN ĐỒNG - GIÁP PHÚ NHUẬN - NGANG 8M - CN 122M2 -4PN - KO LỖI 11ty999
MÔ TẢ:
-Dt: 1 Trệt, 1 Lầu DT: 8 x 18m
(4PN + 4WC). Chính chủ lâu năm.
- HXH thông Nguyễn Thượng Hiền, Thích Quảng Đức, Giáp Phú Nhuận Bình Thạnh
• Pháp lý: Sổ hồng riêng, hoàn công 2025, ko lỗi
☎️Call/zl: *** Phụng","Nhà ngõ, hẻm",Đã có sổ,4.0,4,3,Không rõ,Hẻm xe hơi,Go Vap,11.999,122.0,122.0,122.0,8.0,18.0,98.36,2.564872431425882,0,0,0,0,0,1,1,0,0,0,0,True,2
BÁN ĐẤT TẶNG NHÀ - 141M2 4.7✘30 - TIỆN XÂY MỚI,"Đường số 30, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Nhơn, TP Hồ Chí Minh mới)","☎️BÁN ĐẤT TẶNG NHÀ - 141M2 4.7✘30 - CẤP 4 - TIỆN XÂY MỚI - PHƯỜNG 17 GÒ VẤP . 

Đường Số 30 Phường 17 Gò Vấp 
Diện tích: 141m2 ngang 4.7 dài 30 

Mô tả: XÁC ĐỊNH BÁN ĐẤT TẶNG NHÀ 
- Hiện trạng cấp 4 , còn ở tốt 
- Nhà có phòng khách, 2 phòng ngủ, bếp, wc, sân trước sau để xe và trồng cây.
- Pháp lý chuẩn, sổ hồng riêng chính chủ, hoàn công đủ v","Nhà ngõ, hẻm",Đã có sổ,3.0,3,2,Không rõ,Không rõ,Go Vap,7.5,141.0,141.0,141.0,4.7,30.0,53.19,2.1400661634962708,0,1,0,0,0,0,1,0,0,0,0,True,2
"Bán Nhà 3 Tầng DT 87M2 ,HXH ngay MT Lê Đức Thọ Gò Vấp chỉ nhỉnh 6Tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","Nhà SỔ RIÊNG HOÀN CÔNG ĐỦ - XE HƠI ĐẬU CỬA
NGANG 3,8 x 28
Kết cấu: 3 tầng (4PN, 5wc), sân thượng 
— Pháp lý: Sổ hồng riêng chuẩn công chứng ngay
Đang cho Thuê khoán 15tr/ tháng (Tự khai thác + thêm nội thất giá trị thuê sẽ cao hơn )

Gọi cho Bảo xem nhà : ***

#nhàthổcư, #muabannha, #nhagovap #muanhagovap, #batdongsanhovap","Nhà ngõ, hẻm",Đã có sổ,4.0,5,3,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,6.65,87.0,87.0,270.0,3.8,28.0,76.44,2.0347056478384444,0,0,0,0,1,1,1,0,0,0,0,True,1
"Nhà hẻm 5m, 4x18,có 10 phòng trọ cho thuê, Quang Trung,chỉ 8.5 tỷ TL","Đường Quang Trung, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","NHÀ HẺM NHỰA  5M XE HƠI NGỦ NHÀ - NGAY NGÃ TƯ QUANG TRUNG PHẠM VĂN CHIÊU  - 4 TẦNG 10 PHÒNG TRỌ THU NHẬP 40TR/ THÁNG - ĐIỆN NĂNG LƯỢNG MẶT TRỜI -GIÁ 8.5 TỶ THƯƠNG LƯỢNG.
💢Diện tích: 4mx18m . Diện tích sàn 221m2. 
💢Kết cấu: 4 tầng , 10 phòng trọ, sân để xe, sân thượng. Điện năng lượng mặt trời sài thả ga không lo giá điện.
💢Vị trí: sát ngã tư Quang Trung và Phạm Văn Chiêu , đối diện siêu thị  điện máy Chợ Lớn, Ngân Hàng , nhà thờ  Giáo Sứ Vĩnh Hiệp , tiện ích xung quanh đầy đủ ....
💢 Sổ hồng riêng, vuông đẹp, hoàn công đủ, công chứng ngay.
💰 Giá 8.5 tỷ Thương Lượng chính chủ.
Lh ***My","Nhà mặt phố, mặt tiền",Đã có sổ,10.0,7,4,Không rõ,Hẻm xe hơi,Go Vap,8.5,72.0,72.0,72.0,4.0,18.0,118.06,2.2512917986064958,0,0,0,0,0,1,1,0,0,1,0,True,1
CHDV MỚI ĐẸP 15PHÒNG - THU NHẬP 900Tr/Năm - CÁCH MT 2 CĂN -Hxh - 14.9T,"Đường Thống Nhất, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","👉Đường trước nhà: 6m, ô tô ngủ được trong nhà, hẻm thông tứ tung.
👉Kết cấu: 1 trệt, 3 lầu, sân thượng, 12PN, 12WC. Có sân để xe rộng thênh thang. Khách mua về có thể lắp thêm thang máy để tối ưu công năng. Có thể cải tạo thêm 3 phòng nữa thành 15 phòng.
👉Công năng: Mua đầu tư cho thuê, sinh lợi dòng tiền. Tự khai thác dòng tiền có thể đạt gần 75tr/tháng. Do các phòng đang cho thuê 4.5-5.2tr/tháng/phòng. 
📖Pháp lý: Sổ hồng riêng","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,14.999,132.0,132.0,500.0,4.1,32.0,113.63,2.772526220286575,0,0,0,0,1,1,1,0,0,0,0,True,3
"BÁN CHDV HXH-65M2-5TẦNG-8PN-8WC-GẦN PHẠM VĂN CHIÊU GV-CHỈ 8,15TỶ TL","Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","BÁN CHDV FULL NỘI THẤT-HXH-KHU PHÂN LÔ-65M2-5TẦNG-8PN-8WC-GẦN PHẠM VĂN CHIÊU GV-CHỈ 8,15 TY TL

- Gần chợ Thạch Đà, chung cư Dream Home
- DT: Ngang 4m dài 16m

- Kết cấu : 1 trệt, 1 Lửng , 3 lầu, Sân Thượng - có 8 PN 8WC FULL nội thất cao cấp-  cho thuê thu nhập 43tr/tháng 

- Pháp Lý: Sổ Hồng riêng, công chứng nhanh","Nhà ngõ, hẻm",Đã có sổ,8.0,6,5,Không rõ,Hẻm xe hơi,Go Vap,8.15,65.0,65.0,65.0,5.226638846668207,18.47867968235058,125.38,2.21375387928743,1,1,1,1,0,1,1,1,0,0,0,True,1
Biệt thự 8x18 Trung Tâm Gò Vấp Nguyễn Oanh Khu An Ninh Cao Cấp,"513, Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Gò Vấp, TP Hồ Chí Minh mới)","Biệt Thự trung tâm Gò Vấp 8x18 Chính Chủ đứng tên sổ trực tiếp chưa qua trung gian. Khu Dân Cư Cao Cấp An Ninh, Siêu Xe - Xe Ô Tô đậu vào ra thoải mái.

Thông tin chi tiết thêm VUI LÒNG GỌI trực tiếp để trao đổi, tiếp người thiện chí, sẳn bảng thiết kế nâng cấp Full sử dụng hết công năng. Hổ trợ làm hồ sơ Bank cho Cty hoặc Cá Nhân có nhu cầu. 

ĐỒNG Ý TRAO ĐỔI NHÀ với SIÊU XE, XE SIÊU SANG đều được.
Mọi chi tiết anh chị vui lòng gọi trực tiếp CHÍNH CHỦ đứng tên sổ chưa qua trung gian môi giới.",Nhà biệt thự,Đã có sổ,5.0,4,3,Không rõ,Hẻm xe hơi,Go Vap,26.8,153.0,153.0,570.0,8.0,18.0,175.16,3.3250360206965914,0,0,0,0,0,0,1,0,0,0,1,True,2
102m2- ÔTO NGỦ NHÀ -Nguyễn thái sơn -10.T,"Đường Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Hạnh Thông, TP Hồ Chí Minh mới)","Diện tích: (8,6 x 12.5m 102m2)công nhận đủ* Kết cấu : Trệt , Lầu , sân thượng ,4PN 2WC Gara oto , Chủ để lại hết nội thất cho chủ mới
SHR Hoàn công đầy đủ","Nhà ngõ, hẻm",Đã có sổ,4.0,2,3,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,10.5,102.0,102.0,102.0,8.6,12.5,102.94,2.4423470353692043,0,0,0,0,0,0,1,0,0,0,0,True,1
CHDV 4.86x22 Trệt Lửng 3 lầu Gồm 21 phòng Dòng tiền 60tr,"Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","Tòa Nhà CHDV cần bán gấp
Dt 4.86 x 22 nở hậu đều 5.72 
Công nhận 115.7 m² 
Dt sàn 356 m².
Kc Trệt Lửng 3 Lầu. Gồm 21 phòng chdv đang cho thuê khoán dòng tiền 60tr/tháng.
Hẻm 4m. Xe hơi đậu cửa.
Giá 17.5 tỉ tl","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Hẻm xe hơi,Go Vap,17.5,115.7,115.7,115.7,4.8,22.0,151.25,2.917770732084279,0,1,0,0,0,1,0,0,0,0,0,True,2
Bán khách sạn/ CHDV 17 PN 17WC mới xây xong tháng 10/2025,"Đường Trương Đăng Quế, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Hạnh Thông, TP Hồ Chí Minh mới)","Bán CHVD/ Ks gồm 1 tầng hầm 6 tầng lầu. DT: 70m2 *7 (490m2) Hẻm cụt trên 6m xe tải 3 tấn ra vô được. An ninh. không gập nước. không buôn bán lấn chiếm đường hẻm. có thang máy hệ thống pccc, điện smarthome.. nước máy cao áp mạnh. có thể lắp điện mặt trời trạm sạc
pin oto xe máy...","Nhà ngõ, hẻm",Đã có sổ,11.0,7,6,Nội thất cao cấp,Hẻm xe hơi,Go Vap,21.0,70.0,70.0,15.0,6.8,13.0,300.0,3.091042453358316,0,0,0,0,0,0,0,0,0,0,0,True,1
Bán Căn Hộ Dịch Vụ Phạm Văn Chiêu Gò Vấp,"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","CG🌈🌈Chính thức lên sóng siêu phẩm tòa nhà building hầm 6 tầng, 22 phòng , 6x18 công , tổng diện tích xây dựng 505 m2 , đang có hợp đồng thuê khoán dòng tiền 1,2 tỷ /1 năm ( đã có sổ công chứng liền , pccc đầy đủ ). 

📍Tọa lạc tại 380/28/1 PVC , vị trí hẻm 8m thông cách đường Phạm văn Chiêu 100m , 1 khu đồng bộ tòa nhà k căn hộ cực kỳ hoành tráng …

💵Giá chỉ 26 🧄

Lh *** Bđs Thư Nguyễn","Nhà mặt phố, mặt tiền",Đã có sổ,11.0,7,6,Hoàn thiện cơ bản,Hẻm xe hơi,Go Vap,26.0,108.0,108.0,505.0,6.0,18.0,240.74,3.295836866004329,0,0,0,0,0,1,1,0,0,0,0,True,1
Biệt Thự Khu An Lộc 15x14m Nhà 2 Lầu Mái Che Khu VIP Đường Lớn 23.5 tỷ,"Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","-Bán Nhanh nhà Khu biệt thự An Lộc p15 GV
-15x14m Nhà Hầm Trệt Lửng Lầu mái che 
-201m2 đất xây dựng hoàn công đầy đủ
-Đường hiện hữu trước nhà 10m
-giá bán nhanh 23.5 ttỷ TL","Nhà ngõ, hẻm",Đã có sổ,11.0,8,5,Không rõ,Không rõ,Go Vap,23.5,201.0,201.0,201.0,6.171263181125252,19.740744914540304,116.92,3.198673117550681,1,1,1,1,0,0,0,0,0,0,1,True,3
"Bán Toà CHDV 10P 4,4x23 Cn 105m2 Hẻm Thông 656 Quang Trung","Đường Quang Trung, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","☄️☄️Hàng Thơm
🌺Cần bán gấp CHDV đúc 4 tầng DT khủng 105m đất. 
🎄DT 4.4 Nở hậu 5.39 X 23 
🎄Nhà kiến trúc tân cổ điển mới đẹp nở hậu tài lộc hiếm có. Hiện có 10 phòng đang cho thuê. Có gác và WC riêng, chỗ để xe rộng rãi. 
🍀Giá 9.35 tỷ. Ngân hàng định giá cao hơn giá bán. Sẽ ưu ái cho khách mua nhanh dịp giáng sinh.
Địa chỉ: 656// Quang Trung P11 GV. Hẻm thông ra 33 đường số 8 P11.","Nhà ngõ, hẻm",Đã có sổ,10.0,7,4,Không rõ,Hẻm xe hơi,Go Vap,9.35,104.8,104.8,104.8,4.4,23.0,89.22,2.336986519711378,0,0,0,0,0,0,0,0,0,0,0,True,1
Nguyễn Duy Cung - 120m2 x 3 Tầng - Dòng Tiền 3.7%/năm - 8.9 Tỷ,"Đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","Chính Chủ Gửi - Nguyễn Duy Cung - Gò Vấp 

🏠 5m x 22m ( sổ công nhận 120m2 ) . 
🏠 Kết cấu nhà Trệt và 2 Lầu. 15 phòng khép kín có WC , cho thuê dòng tiền 30tr/tháng , chủ đang cho thuê khoán tháng 17tr , có Hợp Đồng Thuê.

💰 9.x Tỷ ( Thương Lượng ) giảm sâu chỉ còn 8.9 Tỷ
☎️ Liên Hệ zalo ở Phần SDT","Nhà ngõ, hẻm",Đã có sổ,11.0,8,3,Không rõ,Không rõ,Go Vap,8.9,120.0,120.0,120.0,5.458552743071601,20.32965264393585,74.17,2.2925347571405443,1,0,1,1,0,0,1,0,0,0,0,True,3
Căn hộ dịch vụ đang có 10 phòng giá chỉ 7.2 tỷ,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","Căn hộ dịch vụ đang có 
Dòng tiền cho thuê khoán 22 triệu tháng 
Ngay 2 Lê Đức Thọ p 16 GV
Hẻm xe hơi thông 
Ngang 3,35 dài 13 m
1 trệt 4 lầu hiện có 10 phòng 
Có thang máy xịn sò 
Giá 7 tỷ 2 bớt lộc","Nhà ngõ, hẻm",Đã có sổ,10.0,8,6,Không rõ,Hẻm xe hơi,Go Vap,7.2,44.0,44.0,44.0,3.3,13.0,163.64,2.1041341542702074,1,1,0,0,0,1,0,0,0,0,0,True,2
NGANG 9.2M - GẦN THCS ĐẶNG THUỲ TRÂM VÀ 6 TRƯỜNG KHÁC,"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","🏠GẦN THCS ĐẶNG THUỲ TRÂM CÙNG 6 TRƯỜNG KHÁC 
🏠THÔNG NHIỀU TUYẾN ĐƯỜNG NHƯ QUANG TRUNG, TÂN SƠN, NGUYỄN DUY CUNG, PHAN HUY ÍCH
🌺 Tuyệt phẩm không có căn thứ 2 tại khu vực 
✅46m2 - Sổ A4 Ngang 9,4m x Dài 4,9m chuẩn - 4 Tầng (1 trệt 2 lầu sân thượng) 
✅Trung tâm khu vực sầm uất thuận tiện kinh doanh mọi ngành hàng như spa, các mặt hàng liên quan đến học sinh
CHỈ 6.7 CÀNH TL","Nhà ngõ, hẻm",Đã có sổ,4.0,4,4,Nội thất cao cấp,Hẻm xe hơi,Go Vap,6.7,46.0,46.0,46.0,9.4,4.9,145.65,2.0412203288596382,0,0,0,0,0,0,0,0,1,0,0,True,1
"CHDV xây mới, 21 Phòng, Pccc, Full nội thất, Dòng tiền 115tr/tháng.","Đường Quang Trung, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","🏦 Giá 26 tỉ còn tl
Căn hộ dịch vụ Hẻm Xe Hơi Quang Trung P11 GV
. Dt 6,5x18. Công nhận 118,7 m²
. Kc 1 trệt 4 lầu sân thượng
. Gồm 21 phòng cao cấp, đầy đủ pccc, full nội thất tivi máy lạnh tủ lạnh cửa vân tay...
. Dòng tiền 115tr/tháng. Cọc 3 tt 3. Bên thuê kd ks mini.
☎️ Liên hệ: Vượng ***🤝","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Hẻm xe hơi,Go Vap,26.0,118.0,118.0,118.0,6.5,18.0,220.34,3.295836866004329,0,1,0,0,0,1,0,0,0,0,0,True,2
"Bán nhà gần Kênh THAM LƯƠNG Đường Số 53, 6x19m, 3lầu đường 8m thông","Đường số 53, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","NHÀ 4 TẦNG BỀ THẾ 6X19M SỔ VUÔNG ĐẸP - - HẺM 8M THÔNG TỨ HƯỚNG - ĐƯỜNG SỐ 53 PHẠM VĂN CHIÊU PHƯỜNG 14 QUẬN GÒ VẤP - PHƯỜNG AN HỘI TÂY

- Diện tích: 6x19m sổ vuông vức, công nhận đủ 114m2.

- Kết cấu: 4 Tầng. 5 phòng ngủ 5WC. Có thể cải tạo thêm 2-3 phòng. Chính chủ xây ở cực chắc chắn.

- Ngay đại học Công Nghiệp chi nhánh 2, khu vực nhiều công ty, xí nghiệp, văn phòng, Sát đường bờ kênh THAM LƯƠNG đang hoàn thiện, gần Trường học Huỳnh Văn Nghệ và Lê Quý Đôn

- Vị trí:Khu cao tầng sang trọng, dân trí,hẻm mặt trước 8m thông tứ hướng.

- Giá: 13.9 tỷ thương lượng chủ nhà
Liên hệ: A.Tam","Nhà ngõ, hẻm",Đã có sổ,4.0,5,4,Không rõ,Không rõ,Go Vap,13.9,114.0,114.0,350.0,6.0,19.0,121.93,2.7013612129514133,0,0,0,0,0,1,1,0,1,0,0,True,1
"GIẢM 1 TỶ BÁN NHANH CHDV thu nhập 1,5 tỷ/năm","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Nhơn, TP Hồ Chí Minh mới)","Chính chủ bán CHDV full nội thất cao cấp thu thập 130 triệu/tháng nếu tự khai thác. Sẵn hợp đồng thuê 100 tr/ tháng 5 năm. 
Kết cấu: hầm + 6 tầng , 12 phòng dạng 2pn, 1pn, duplex.
Gửi ae môi giới 1% hoa hồng.
Mình đang kẹt tiền cần bán nhanh!!!
Sđt: ***","Nhà mặt phố, mặt tiền",Đã có sổ,11.0,9,7,Nội thất cao cấp,Hẻm xe hơi,Go Vap,23.5,130.0,130.0,130.0,5.0,26.0,180.77,3.198673117550681,1,0,0,0,0,0,1,0,0,0,0,True,3
"bán nhà CHDV CHO THUÊ 56tr/tg, DT 4M X 22M Quang trung p8 gò vấp","Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","🔥 LÊN CĂN NHÀ CHDV CHO THUÊ 💎 56tr/tg
👉 CÓ 9 phòng ngủ 🛌 CĂN HỘ CAO CẤP 
◾️ Đường ô tô 🚘 xe tải xe hơi vào nhà 🏡 
📍 Đường Số 18, { Quang Trung } Phường 8 gò vấp ( P. Thông Tây Hội ) – TP.HCM
💰 GIÁ 11 tỷ 680 còn thương lượng 
•••—————••⚪️••—————•••
 ◾️Diện tích : Ngang 4m ❌ 22m { vuông }
công nhận 80m2 
◾️ Kết cấu : nhà đúc 1 trệt, 3 lầu, sân thượng 
👉 cho thuê: 56 triệu/tháng
✅ Hỗ trợ vay ngân hàng 80%
◾️ Pháp lý : nhà sổ Hồng riêng 
📲 Lh : Quốc kiên ***
_______** UY TÍN TẬN TÂM **______","Nhà ngõ, hẻm",Đã có sổ,9.0,7,2,Nội thất cao cấp,Hẻm xe hơi,Go Vap,11.68,80.0,80.0,280.0,4.0,22.0,146.0,2.54002594900908,0,0,0,0,0,0,1,0,0,0,0,True,1
Khuôn đất vuông vức - 168M2 - Ngang 8M - Dãy trọ - Tiện xây CHDV,"Đường Phạm Văn Bạch, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","Khuôn đất vuông vức đẹp - Tiện xây CHDV - Ngang 8M - dãy trọ - đơn giá cực tốt chỉ hơn 70tr/m2
- Vị trí ngay Quang Trung - Phạm Văn Bạch - Bùi Quang Là

🤝 Miễn tiếp trung gian - alo xem đất
***","Nhà ngõ, hẻm",Đã có sổ,8.0,7,4,Không rõ,Đất chưa chuyển thổ,Go Vap,12.2,168.0,168.0,168.0,8.0,21.0,72.62,2.580216829592325,0,1,0,0,0,0,0,0,0,0,0,True,3
"Bán nhà mặt tiền kinh doanh Quang Trung, Gò Vấp . 6,5x40m. Giá 25 tỷ","Đường Quang Trung, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","🌈🌈 Bán nhà mặt tiền kinh doanh mua bán Quang Trung, P14, Gò Vấp ( cũ ) ngay dưới chân Chợ Cầu . 
Khu vực kinh doanh mua bán mọi ngành nghề , tiện ích đầy đủ 
+ Diện tích : 6,5x40m. TDT đất 225m2, SCN 178m2 đất ở đô thị . 
+ Tiện ích : 
 - mặt tiền đang cho thuê 20tr/tháng . 
 - 1 nhà 2 tầng còn mới 3 phòng ngủ , ô tô ngủ trong sân nhà 
+ Pháp lý : SHR pháp lý rõ ràng, quy hoạch DCHH, hướng đông bắc 
+ Giá : 25 tỷ còn thương lượng 
☎️ Cẩm Hồng","Nhà mặt phố, mặt tiền",Đã có sổ,3.0,2,1,Nội thất đầy đủ,Nhà chưa hoàn công,Go Vap,25.0,225.0,225.0,225.0,6.5,40.0,111.11,3.258096538021482,0,1,0,0,1,0,1,0,0,0,0,True,2
Gò Vấp nhà xây mới 2025 hẻm xe tải thông cần bán,"119, Hẻm 119 Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","GIẢM 300tr - Bán nhanh trong tháng quý anh chị! 
🏡 SIÊU PHẨM NHÀ PHỐ HXH THÔNG ĐƯỜNG BÙI QUANG LÀ , PHƯỜNG AN HỘI TÂY, TP.HCM
💰 Giá bán: 6,7 tỷ (thương lượng nhẹ)
📐 Diện tích: 10m x 5m (DT: 50m²)
🏗️ Kết cấu: 1 trệt, 2 lầu, sân thượng
🛏️ Công năng: 4 phòng ngủ, 4 WC, ban công thoáng mát
🎁 Tặng full nội thất cao cấp – Chỉ cần xách vali vào ở

✨ Ưu điểm nổi bật:
 • Nhà HXH thông, thuận tiện di chuyển.
 • Khu dân trí cao, an ninh đảm bảo.
 • Sổ hồng riêng, hoàn công đầy đủ, pháp lý rõ ràng.
 • Ngân hàng hỗ trợ vay vốn nhanh chóng.
- Giá : 6.7 tỷ ( còn bớt ) 
📍 Địa chỉ: 119 Bùi Quang Là, P. An Hội Tây, TP.HCM
📞 Liên hệ: (Mr. Tuấn)
Hỗ trợ quý anh chị vay Bank",Nhà phố liền kề,Đã có sổ,4.0,3,3,Nội thất cao cấp,Hẻm xe hơi,Go Vap,6.7,50.0,50.0,200.0,10.0,5.0,134.0,2.0412203288596382,0,0,0,0,0,1,1,0,0,0,1,True,1
